product_name,category,price,date_sold,discount,quantity
Apples,Fresh Produce,150.48,2025-05-08,0.37,2
Apples,Fresh Produce,194.96,2025-05-16,0.07,15
Mixed Vegetables,Frozen Foods,54.02,2025-04-13,0.26,15
Coca-Cola Bottle,Beverages,203.55,2025-06-28,0.39,4
French Fries,Frozen Foods,76.94,2025-04-19,0.19,13
Ice Cream Tub,Frozen Foods,242.23,2025-07-21,0.36,5
Cucumbers,Fresh Produce,107.24,2025-02-09,0.24,12
French Fries,Frozen Foods,236.98,2025-01-28,0.11,13
Tomatoes,Fresh Produce,214.98,2025-03-06,0.4,3
Bananas,Fresh Produce,289.46,2025-03-20,0.27,8
Pepsi Can,Beverages,35.1,2025-05-23,0.17,9
Tomatoes,Fresh Produce,173.33,2025-04-26,0.14,8
Tomatoes,Fresh Produce,152.78,2025-02-13,0.13,9
White Bread,Bakery,58.55,2025-05-22,0.23,1
Cucumbers,Fresh Produce,295.45,2025-07-02,0.17,4
Mop,Home Essentials,255.29,2025-03-11,0.08,11
Donuts,Bakery,184.54,2025-06-10,0.4,11
Frozen Pizza,Frozen Foods,160.01,2025-03-18,0.31,2
Pepsi Can,Beverages,110.14,2025-04-23,0.22,1
Green Tea,Beverages,24.48,2025-05-26,0.04,2
Aluminium Foil,Home Essentials,64.76,2025-07-24,0.15,11
Detergent,Home Essentials,12.96,2025-02-16,0.0,10
Frozen Pizza,Frozen Foods,256.94,2025-02-21,0.06,3
Cucumbers,Fresh Produce,274.38,2025-05-18,0.27,2
Green Tea,Beverages,104.39,2025-06-17,0.15,6
Green Tea,Beverages,288.87,2025-01-29,0.19,11
Croissant,Bakery,49.67,2025-05-18,0.19,12
Frozen Pizza,Frozen Foods,44.32,2025-05-12,0.28,15
Orange Juice,Beverages,226.16,2025-05-25,0.3,4
Donuts,Bakery,136.38,2025-06-20,0.25,5
Green Tea,Beverages,118.08,2025-05-17,0.39,6
Tomatoes,Fresh Produce,91.93,2025-07-24,0.24,13
Mixed Vegetables,Frozen Foods,254.18,2025-02-19,0.24,6
Chocolate Cake,Bakery,232.01,2025-07-05,0.34,3
Salmon Fillet,Meat & Seafood,153.28,2025-05-31,0.07,10
Chocolate Cake,Bakery,133.94,2025-02-03,0.11,1
Carrots,Fresh Produce,86.11,2025-02-24,0.06,10
Salmon Fillet,Meat & Seafood,200.25,2025-04-08,0.13,15
Coca-Cola Bottle,Beverages,53.08,2025-07-04,0.12,10
Bananas,Fresh Produce,207.12,2025-06-19,0.16,6
Ice Cream Tub,Frozen Foods,255.07,2025-02-17,0.07,9
Salmon Fillet,Meat & Seafood,65.91,2025-05-22,0.28,4
Chicken Breast,Meat & Seafood,27.97,2025-04-16,0.33,12
Chicken Breast,Meat & Seafood,48.62,2025-02-05,0.19,5
Chicken Breast,Meat & Seafood,214.28,2025-05-12,0.29,6
Pita Bread,Bakery,81.66,2025-06-22,0.35,1
Green Tea,Beverages,203.74,2025-01-23,0.25,14
Air Freshener,Home Essentials,207.69,2025-03-04,0.34,13
Beef Mince,Meat & Seafood,279.8,2025-05-09,0.21,4
Prawns,Meat & Seafood,279.56,2025-06-25,0.21,9
Ice Cream Tub,Frozen Foods,148.46,2025-05-15,0.23,13
Cucumbers,Fresh Produce,180.35,2025-03-22,0.34,10
Chicken Nuggets,Frozen Foods,110.89,2025-03-05,0.27,8
Tomatoes,Fresh Produce,286.41,2025-05-27,0.34,15
Bananas,Fresh Produce,299.06,2025-02-05,0.17,4
Mop,Home Essentials,294.59,2025-05-29,0.32,4
Cucumbers,Fresh Produce,149.25,2025-06-16,0.35,11
Coca-Cola Bottle,Beverages,282.54,2025-07-24,0.29,14
Donuts,Bakery,177.44,2025-05-07,0.18,7
Tomatoes,Fresh Produce,44.88,2025-05-21,0.16,7
Chicken Breast,Meat & Seafood,70.04,2025-03-30,0.1,6
Detergent,Home Essentials,112.48,2025-06-13,0.16,1
French Fries,Frozen Foods,86.76,2025-02-10,0.11,14
Frozen Pizza,Frozen Foods,162.63,2025-02-08,0.2,14
Croissant,Bakery,136.66,2025-05-08,0.09,4
Carrots,Fresh Produce,97.71,2025-04-03,0.02,9
White Bread,Bakery,127.64,2025-06-12,0.03,14
Carrots,Fresh Produce,207.32,2025-05-15,0.03,9
Frozen Pizza,Frozen Foods,104.43,2025-03-21,0.13,15
Chicken Breast,Meat & Seafood,25.89,2025-02-06,0.29,1
Tomatoes,Fresh Produce,17.06,2025-07-01,0.37,11
Tomatoes,Fresh Produce,158.93,2025-06-28,0.12,4
Chocolate Cake,Bakery,173.49,2025-02-26,0.19,5
Ice Cream Tub,Frozen Foods,269.06,2025-03-12,0.03,14
Pita Bread,Bakery,172.89,2025-04-13,0.01,1
Coca-Cola Bottle,Beverages,38.57,2025-06-03,0.21,2
Chicken Breast,Meat & Seafood,27.95,2025-01-28,0.21,9
Tomatoes,Fresh Produce,173.47,2025-02-09,0.31,4
Croissant,Bakery,145.52,2025-05-24,0.05,1
Air Freshener,Home Essentials,297.86,2025-03-15,0.07,3
Chocolate Cake,Bakery,35.4,2025-04-25,0.05,1
Air Freshener,Home Essentials,161.11,2025-07-19,0.2,1
Aluminium Foil,Home Essentials,187.05,2025-05-18,0.29,3
Lamb Chops,Meat & Seafood,257.27,2025-01-30,0.31,11
Chicken Breast,Meat & Seafood,95.02,2025-03-20,0.15,2
Detergent,Home Essentials,260.46,2025-02-06,0.28,13
Mop,Home Essentials,173.51,2025-03-03,0.36,7
Tomatoes,Fresh Produce,134.55,2025-03-27,0.34,15
Lamb Chops,Meat & Seafood,255.19,2025-03-24,0.06,14
Tomatoes,Fresh Produce,270.26,2025-06-29,0.13,14
Orange Juice,Beverages,12.63,2025-02-06,0.0,9
Apples,Fresh Produce,291.36,2025-04-10,0.08,5
Chocolate Cake,Bakery,106.81,2025-06-21,0.1,10
Coca-Cola Bottle,Beverages,297.77,2025-06-03,0.29,7
Mixed Vegetables,Frozen Foods,30.72,2025-03-28,0.22,12
Bananas,Fresh Produce,141.36,2025-02-25,0.33,15
Donuts,Bakery,39.27,2025-03-24,0.07,9
Croissant,Bakery,140.86,2025-05-20,0.27,1
White Bread,Bakery,188.61,2025-04-01,0.01,9
Chicken Breast,Meat & Seafood,245.58,2025-07-24,0.06,5
Apples,Fresh Produce,75.43,2025-05-01,0.29,7
Beef Mince,Meat & Seafood,27.18,2025-06-17,0.14,4
Coca-Cola Bottle,Beverages,233.1,2025-06-23,0.16,2
Beef Mince,Meat & Seafood,257.55,2025-07-03,0.0,13
Pepsi Can,Beverages,106.46,2025-06-01,0.4,3
Bananas,Fresh Produce,101.7,2025-03-01,0.08,8
Cucumbers,Fresh Produce,200.53,2025-06-17,0.01,3
Tomatoes,Fresh Produce,235.92,2025-01-31,0.28,8
Frozen Pizza,Frozen Foods,57.61,2025-04-11,0.16,9
Detergent,Home Essentials,10.16,2025-03-12,0.26,8
Tissue Box,Home Essentials,147.33,2025-02-26,0.22,5
Ice Cream Tub,Frozen Foods,27.83,2025-02-05,0.36,3
Lamb Chops,Meat & Seafood,84.48,2025-05-20,0.07,9
White Bread,Bakery,248.99,2025-07-07,0.25,3
Red Bull,Beverages,36.37,2025-03-30,0.28,8
Chicken Breast,Meat & Seafood,252.84,2025-04-07,0.02,7
Pepsi Can,Beverages,89.28,2025-04-26,0.33,14
White Bread,Bakery,92.19,2025-05-12,0.04,6
Apples,Fresh Produce,51.52,2025-04-20,0.06,14
Carrots,Fresh Produce,95.36,2025-06-07,0.35,7
Pita Bread,Bakery,95.05,2025-05-30,0.34,12
Apples,Fresh Produce,20.3,2025-05-08,0.34,5
Frozen Pizza,Frozen Foods,225.63,2025-03-23,0.09,14
Tissue Box,Home Essentials,87.53,2025-06-09,0.27,6
Green Tea,Beverages,159.12,2025-06-07,0.02,5
Bananas,Fresh Produce,261.79,2025-05-26,0.31,13
Mixed Vegetables,Frozen Foods,129.13,2025-05-23,0.35,3
Carrots,Fresh Produce,235.08,2025-05-04,0.04,10
Chicken Nuggets,Frozen Foods,31.35,2025-05-16,0.3,5
Lamb Chops,Meat & Seafood,148.72,2025-05-13,0.4,3
Croissant,Bakery,209.06,2025-05-05,0.29,7
French Fries,Frozen Foods,11.08,2025-05-16,0.05,14
Donuts,Bakery,109.0,2025-02-08,0.08,6
Donuts,Bakery,98.46,2025-05-10,0.39,6
Chicken Breast,Meat & Seafood,131.54,2025-05-28,0.25,10
Pepsi Can,Beverages,288.66,2025-03-12,0.31,9
Tissue Box,Home Essentials,26.66,2025-04-16,0.16,14
Pita Bread,Bakery,90.17,2025-04-24,0.37,6
Coca-Cola Bottle,Beverages,97.24,2025-03-20,0.3,9
Bananas,Fresh Produce,261.46,2025-02-04,0.37,2
Coca-Cola Bottle,Beverages,69.17,2025-02-26,0.03,13
Tomatoes,Fresh Produce,229.67,2025-02-03,0.29,3
French Fries,Frozen Foods,129.2,2025-07-09,0.22,1
Mop,Home Essentials,197.88,2025-02-06,0.31,11
Lamb Chops,Meat & Seafood,281.48,2025-04-26,0.26,7
Chocolate Cake,Bakery,225.21,2025-04-12,0.28,6
Bananas,Fresh Produce,25.41,2025-02-25,0.1,9
Detergent,Home Essentials,179.95,2025-02-20,0.2,9
Coca-Cola Bottle,Beverages,117.33,2025-05-20,0.13,15
Mop,Home Essentials,220.48,2025-03-17,0.4,7
Croissant,Bakery,124.69,2025-03-30,0.2,5
Cucumbers,Fresh Produce,148.02,2025-05-02,0.24,2
Tissue Box,Home Essentials,239.11,2025-06-25,0.39,9
Chicken Nuggets,Frozen Foods,286.39,2025-06-18,0.35,12
Carrots,Fresh Produce,95.77,2025-07-23,0.17,13
Pepsi Can,Beverages,172.33,2025-04-10,0.33,13
Tissue Box,Home Essentials,22.26,2025-07-02,0.05,14
Apples,Fresh Produce,12.6,2025-06-25,0.15,15
Aluminium Foil,Home Essentials,293.82,2025-03-09,0.12,3
Green Tea,Beverages,49.08,2025-02-27,0.02,8
Air Freshener,Home Essentials,91.58,2025-06-02,0.38,14
Green Tea,Beverages,299.45,2025-03-27,0.38,10
Prawns,Meat & Seafood,94.5,2025-04-05,0.39,5
Chocolate Cake,Bakery,86.14,2025-01-29,0.13,7
Chicken Nuggets,Frozen Foods,158.52,2025-03-29,0.04,14
Croissant,Bakery,106.63,2025-05-29,0.22,5
Orange Juice,Beverages,160.06,2025-04-04,0.18,13
White Bread,Bakery,53.72,2025-06-12,0.22,15
Salmon Fillet,Meat & Seafood,124.39,2025-07-24,0.22,14
Tissue Box,Home Essentials,242.21,2025-04-17,0.37,6
Chicken Breast,Meat & Seafood,92.75,2025-03-28,0.25,14
Detergent,Home Essentials,125.16,2025-06-11,0.16,6
Detergent,Home Essentials,75.63,2025-02-11,0.04,11
Orange Juice,Beverages,24.93,2025-05-17,0.07,15
White Bread,Bakery,162.86,2025-03-28,0.32,14
Donuts,Bakery,282.43,2025-06-07,0.0,2
Apples,Fresh Produce,104.28,2025-04-22,0.09,14
Pepsi Can,Beverages,38.42,2025-04-28,0.19,9
Tissue Box,Home Essentials,45.92,2025-03-29,0.29,12
Apples,Fresh Produce,190.13,2025-06-13,0.03,3
Aluminium Foil,Home Essentials,262.0,2025-05-16,0.15,8
French Fries,Frozen Foods,64.37,2025-04-06,0.1,15
Air Freshener,Home Essentials,264.67,2025-02-25,0.25,1
Pita Bread,Bakery,28.44,2025-06-12,0.26,15
Donuts,Bakery,45.42,2025-05-26,0.31,14
Pepsi Can,Beverages,273.9,2025-04-14,0.36,3
Donuts,Bakery,39.44,2025-05-20,0.05,2
Coca-Cola Bottle,Beverages,141.98,2025-06-16,0.09,11
Mop,Home Essentials,280.82,2025-03-27,0.07,8
Aluminium Foil,Home Essentials,283.11,2025-04-05,0.03,2
Aluminium Foil,Home Essentials,66.74,2025-07-02,0.13,3
Coca-Cola Bottle,Beverages,49.53,2025-07-06,0.06,8
Croissant,Bakery,160.47,2025-01-25,0.16,2
Prawns,Meat & Seafood,43.22,2025-03-15,0.2,6
Aluminium Foil,Home Essentials,10.74,2025-06-11,0.28,9
Apples,Fresh Produce,241.63,2025-03-07,0.14,8
Croissant,Bakery,254.11,2025-02-05,0.14,11
Carrots,Fresh Produce,262.37,2025-05-01,0.36,5
Aluminium Foil,Home Essentials,110.01,2025-06-03,0.02,11
Ice Cream Tub,Frozen Foods,255.52,2025-02-08,0.19,7
Aluminium Foil,Home Essentials,282.56,2025-02-24,0.11,10
Carrots,Fresh Produce,33.59,2025-04-13,0.25,14
Bananas,Fresh Produce,210.51,2025-02-15,0.4,7
Pepsi Can,Beverages,197.24,2025-03-19,0.11,1
Beef Mince,Meat & Seafood,250.59,2025-06-28,0.26,9
Tomatoes,Fresh Produce,85.64,2025-03-14,0.21,2
Ice Cream Tub,Frozen Foods,265.06,2025-02-03,0.14,10
Tomatoes,Fresh Produce,167.81,2025-06-03,0.06,11
Chicken Nuggets,Frozen Foods,171.46,2025-05-22,0.01,5
Pita Bread,Bakery,237.19,2025-04-11,0.36,3
Lamb Chops,Meat & Seafood,289.88,2025-05-29,0.23,11
Aluminium Foil,Home Essentials,165.83,2025-03-20,0.06,2
Lamb Chops,Meat & Seafood,194.99,2025-07-03,0.33,2
Coca-Cola Bottle,Beverages,247.37,2025-04-21,0.22,2
Chicken Breast,Meat & Seafood,129.72,2025-02-22,0.11,3
Bananas,Fresh Produce,17.93,2025-01-27,0.29,8
Aluminium Foil,Home Essentials,35.39,2025-02-03,0.05,6
Chocolate Cake,Bakery,57.63,2025-05-19,0.27,5
White Bread,Bakery,184.2,2025-05-16,0.22,10
Orange Juice,Beverages,221.99,2025-03-13,0.07,2
Salmon Fillet,Meat & Seafood,248.89,2025-03-15,0.25,1
Apples,Fresh Produce,53.12,2025-07-16,0.37,15
Pita Bread,Bakery,174.85,2025-06-27,0.32,13
Aluminium Foil,Home Essentials,59.51,2025-03-29,0.15,6
Mop,Home Essentials,79.34,2025-02-28,0.24,5
Tomatoes,Fresh Produce,118.94,2025-07-12,0.19,1
Carrots,Fresh Produce,231.51,2025-04-08,0.12,12
Tomatoes,Fresh Produce,62.1,2025-04-21,0.18,14
Detergent,Home Essentials,254.44,2025-03-25,0.13,4
Orange Juice,Beverages,251.26,2025-03-28,0.21,8
Mixed Vegetables,Frozen Foods,187.8,2025-03-05,0.14,12
Lamb Chops,Meat & Seafood,83.38,2025-02-12,0.28,9
Aluminium Foil,Home Essentials,205.69,2025-03-23,0.16,15
Coca-Cola Bottle,Beverages,184.21,2025-04-24,0.07,8
Croissant,Bakery,284.03,2025-02-19,0.15,9
Detergent,Home Essentials,177.85,2025-03-30,0.22,15
Salmon Fillet,Meat & Seafood,50.73,2025-07-21,0.22,9
Prawns,Meat & Seafood,221.25,2025-07-10,0.15,14
Mop,Home Essentials,253.45,2025-04-22,0.31,11
Frozen Pizza,Frozen Foods,253.57,2025-06-22,0.3,15
Carrots,Fresh Produce,69.38,2025-02-02,0.06,2
Mop,Home Essentials,176.07,2025-05-25,0.13,1
Donuts,Bakery,208.88,2025-03-10,0.09,1
Salmon Fillet,Meat & Seafood,98.99,2025-07-08,0.19,14
Carrots,Fresh Produce,127.11,2025-04-29,0.05,15
Coca-Cola Bottle,Beverages,176.89,2025-03-11,0.23,13
Chicken Breast,Meat & Seafood,10.36,2025-04-24,0.06,10
Carrots,Fresh Produce,184.12,2025-05-18,0.23,9
Red Bull,Beverages,70.37,2025-03-11,0.17,2
Air Freshener,Home Essentials,233.2,2025-02-08,0.12,4
Donuts,Bakery,186.31,2025-02-15,0.21,8
Chicken Breast,Meat & Seafood,273.24,2025-07-10,0.38,6
Croissant,Bakery,258.32,2025-02-02,0.15,3
French Fries,Frozen Foods,139.7,2025-06-08,0.19,7
Salmon Fillet,Meat & Seafood,110.42,2025-04-22,0.2,13
Lamb Chops,Meat & Seafood,139.36,2025-04-22,0.21,8
Detergent,Home Essentials,176.53,2025-07-23,0.01,7
Lamb Chops,Meat & Seafood,35.12,2025-02-10,0.08,1
Salmon Fillet,Meat & Seafood,97.04,2025-03-29,0.03,15
Donuts,Bakery,92.84,2025-04-24,0.26,1
Beef Mince,Meat & Seafood,233.75,2025-04-10,0.36,4
Salmon Fillet,Meat & Seafood,211.09,2025-05-22,0.29,8
French Fries,Frozen Foods,71.06,2025-03-16,0.23,4
Chicken Nuggets,Frozen Foods,180.57,2025-02-20,0.22,15
White Bread,Bakery,8.95,2025-02-14,0.39,4
Ice Cream Tub,Frozen Foods,177.42,2025-04-12,0.13,4
French Fries,Frozen Foods,34.8,2025-06-16,0.1,8
Frozen Pizza,Frozen Foods,261.89,2025-02-06,0.1,2
Beef Mince,Meat & Seafood,146.04,2025-05-19,0.05,4
Carrots,Fresh Produce,53.26,2025-05-02,0.26,1
Frozen Pizza,Frozen Foods,210.42,2025-05-16,0.15,2
Tomatoes,Fresh Produce,196.1,2025-06-24,0.36,10
Coca-Cola Bottle,Beverages,224.49,2025-05-27,0.22,3
Beef Mince,Meat & Seafood,163.43,2025-06-01,0.35,6
Air Freshener,Home Essentials,40.07,2025-05-31,0.25,10
Cucumbers,Fresh Produce,201.29,2025-06-20,0.2,4
French Fries,Frozen Foods,84.51,2025-06-11,0.21,8
Detergent,Home Essentials,63.08,2025-05-12,0.25,3
Mop,Home Essentials,95.65,2025-07-09,0.15,15
Donuts,Bakery,251.2,2025-03-17,0.01,7
Tissue Box,Home Essentials,99.23,2025-04-08,0.28,3
Bananas,Fresh Produce,156.91,2025-04-03,0.28,14
Aluminium Foil,Home Essentials,283.16,2025-02-06,0.37,8
Frozen Pizza,Frozen Foods,161.38,2025-07-23,0.03,12
Carrots,Fresh Produce,298.68,2025-07-01,0.17,7
Ice Cream Tub,Frozen Foods,107.05,2025-04-30,0.07,10
Tissue Box,Home Essentials,136.06,2025-03-24,0.24,11
Coca-Cola Bottle,Beverages,290.62,2025-04-11,0.15,2
Bananas,Fresh Produce,53.01,2025-02-28,0.13,9
Bananas,Fresh Produce,53.23,2025-05-12,0.03,15
Chicken Breast,Meat & Seafood,195.56,2025-03-14,0.16,13
Mop,Home Essentials,98.96,2025-03-22,0.07,8
Pita Bread,Bakery,31.59,2025-04-29,0.36,9
Donuts,Bakery,290.02,2025-01-26,0.36,4
Tomatoes,Fresh Produce,63.11,2025-07-02,0.01,8
Chicken Breast,Meat & Seafood,100.46,2025-06-09,0.36,2
Cucumbers,Fresh Produce,12.49,2025-05-23,0.31,6
Tomatoes,Fresh Produce,79.25,2025-06-17,0.03,3
Orange Juice,Beverages,45.38,2025-04-10,0.25,11
Lamb Chops,Meat & Seafood,163.29,2025-04-28,0.26,11
Air Freshener,Home Essentials,239.95,2025-03-17,0.3,10
Chicken Breast,Meat & Seafood,71.57,2025-05-29,0.04,10
Apples,Fresh Produce,265.42,2025-03-31,0.14,13
French Fries,Frozen Foods,93.0,2025-03-25,0.12,2
Salmon Fillet,Meat & Seafood,281.27,2025-04-11,0.15,12
Pepsi Can,Beverages,192.95,2025-05-10,0.0,3
Coca-Cola Bottle,Beverages,121.43,2025-06-22,0.01,7
Pita Bread,Bakery,216.99,2025-04-30,0.09,3
Salmon Fillet,Meat & Seafood,137.58,2025-03-06,0.11,14
Tomatoes,Fresh Produce,160.48,2025-01-27,0.19,13
Donuts,Bakery,279.08,2025-06-02,0.22,3
Air Freshener,Home Essentials,5.23,2025-07-23,0.18,1
White Bread,Bakery,259.64,2025-02-19,0.08,7
Croissant,Bakery,105.37,2025-02-15,0.22,3
Salmon Fillet,Meat & Seafood,151.47,2025-03-10,0.2,12
Aluminium Foil,Home Essentials,71.65,2025-02-24,0.2,6
Donuts,Bakery,175.66,2025-05-22,0.21,6
Bananas,Fresh Produce,48.53,2025-06-15,0.37,5
Green Tea,Beverages,29.59,2025-04-22,0.29,5
Air Freshener,Home Essentials,236.18,2025-03-04,0.25,14
Orange Juice,Beverages,74.06,2025-06-21,0.08,7
Beef Mince,Meat & Seafood,281.32,2025-04-15,0.13,4
Pepsi Can,Beverages,142.09,2025-05-15,0.29,5
French Fries,Frozen Foods,134.36,2025-01-29,0.17,10
Mop,Home Essentials,268.91,2025-02-11,0.09,11
Air Freshener,Home Essentials,255.11,2025-07-24,0.3,14
Croissant,Bakery,127.69,2025-06-24,0.35,12
Mop,Home Essentials,85.35,2025-07-01,0.36,10
Air Freshener,Home Essentials,125.54,2025-02-03,0.36,6
Air Freshener,Home Essentials,168.0,2025-01-29,0.33,12
Mixed Vegetables,Frozen Foods,142.31,2025-02-27,0.02,6
Apples,Fresh Produce,152.52,2025-02-19,0.14,5
Detergent,Home Essentials,17.88,2025-04-05,0.39,1
Mixed Vegetables,Frozen Foods,248.31,2025-04-30,0.15,5
French Fries,Frozen Foods,67.0,2025-03-05,0.12,7
Frozen Pizza,Frozen Foods,73.68,2025-05-12,0.28,14
Cucumbers,Fresh Produce,203.72,2025-05-22,0.19,5
White Bread,Bakery,121.92,2025-05-29,0.3,14
Croissant,Bakery,282.71,2025-05-20,0.35,11
Cucumbers,Fresh Produce,60.21,2025-06-29,0.03,7
Carrots,Fresh Produce,238.02,2025-07-23,0.32,6
Bananas,Fresh Produce,9.63,2025-05-13,0.12,13
Cucumbers,Fresh Produce,288.96,2025-06-11,0.25,13
Chocolate Cake,Bakery,92.58,2025-03-02,0.24,4
Frozen Pizza,Frozen Foods,12.05,2025-03-05,0.01,8
Aluminium Foil,Home Essentials,158.61,2025-05-20,0.34,2
Carrots,Fresh Produce,127.09,2025-05-23,0.15,13
Chicken Nuggets,Frozen Foods,48.82,2025-04-07,0.27,4
Aluminium Foil,Home Essentials,40.36,2025-03-20,0.36,8
Green Tea,Beverages,74.04,2025-06-05,0.15,9
Detergent,Home Essentials,22.14,2025-05-01,0.3,7
Detergent,Home Essentials,61.54,2025-03-12,0.25,10
Carrots,Fresh Produce,86.57,2025-07-02,0.2,11
Lamb Chops,Meat & Seafood,253.14,2025-07-20,0.12,11
Red Bull,Beverages,38.88,2025-02-16,0.3,14
Croissant,Bakery,123.4,2025-05-05,0.29,1
Air Freshener,Home Essentials,245.95,2025-02-21,0.04,1
Tomatoes,Fresh Produce,40.19,2025-04-22,0.14,9
Aluminium Foil,Home Essentials,222.42,2025-05-15,0.24,2
Green Tea,Beverages,107.52,2025-01-31,0.04,4
Salmon Fillet,Meat & Seafood,104.49,2025-04-07,0.15,8
Carrots,Fresh Produce,49.87,2025-06-16,0.32,12
Tomatoes,Fresh Produce,189.02,2025-04-26,0.12,13
Lamb Chops,Meat & Seafood,109.48,2025-03-13,0.1,3
French Fries,Frozen Foods,74.01,2025-07-02,0.17,2
Chicken Nuggets,Frozen Foods,242.29,2025-05-04,0.23,13
Mixed Vegetables,Frozen Foods,222.45,2025-04-03,0.07,5
Cucumbers,Fresh Produce,119.14,2025-04-17,0.21,14
Bananas,Fresh Produce,100.85,2025-01-26,0.27,12
Green Tea,Beverages,115.62,2025-06-13,0.11,10
Green Tea,Beverages,159.34,2025-03-11,0.03,11
Croissant,Bakery,14.36,2025-06-26,0.31,1
Detergent,Home Essentials,269.98,2025-06-04,0.11,11
Chocolate Cake,Bakery,126.16,2025-07-21,0.38,12
Chicken Breast,Meat & Seafood,117.74,2025-02-20,0.23,3
Pepsi Can,Beverages,34.88,2025-04-01,0.37,3
Mop,Home Essentials,212.56,2025-03-07,0.34,6
Cucumbers,Fresh Produce,194.07,2025-06-26,0.17,5
Cucumbers,Fresh Produce,110.81,2025-05-24,0.23,6
Carrots,Fresh Produce,156.55,2025-06-09,0.16,14
Salmon Fillet,Meat & Seafood,108.02,2025-07-12,0.02,8
Beef Mince,Meat & Seafood,9.77,2025-04-06,0.17,1
Lamb Chops,Meat & Seafood,141.45,2025-05-25,0.09,2
Mixed Vegetables,Frozen Foods,206.9,2025-06-06,0.28,15
Tomatoes,Fresh Produce,75.96,2025-05-21,0.04,6
Cucumbers,Fresh Produce,262.76,2025-04-22,0.12,11
Pita Bread,Bakery,159.36,2025-02-09,0.13,10
Beef Mince,Meat & Seafood,157.32,2025-06-25,0.28,14
Prawns,Meat & Seafood,289.28,2025-02-04,0.37,10
Cucumbers,Fresh Produce,151.88,2025-02-22,0.0,6
Prawns,Meat & Seafood,98.53,2025-07-19,0.11,10
Apples,Fresh Produce,187.26,2025-04-28,0.2,1
Pita Bread,Bakery,281.72,2025-03-23,0.05,6
Detergent,Home Essentials,213.97,2025-03-19,0.19,8
Pita Bread,Bakery,47.14,2025-07-15,0.26,7
Donuts,Bakery,39.31,2025-03-07,0.19,9
Tomatoes,Fresh Produce,179.47,2025-07-22,0.0,12
Frozen Pizza,Frozen Foods,143.23,2025-05-17,0.4,6
Carrots,Fresh Produce,238.24,2025-03-07,0.27,9
French Fries,Frozen Foods,74.56,2025-03-05,0.17,10
Tissue Box,Home Essentials,227.52,2025-06-03,0.11,6
Chocolate Cake,Bakery,187.58,2025-03-31,0.3,8
Salmon Fillet,Meat & Seafood,260.16,2025-07-03,0.21,4
Mop,Home Essentials,195.49,2025-06-14,0.21,6
Chicken Nuggets,Frozen Foods,265.68,2025-02-23,0.1,15
Chicken Breast,Meat & Seafood,282.83,2025-02-25,0.29,12
Orange Juice,Beverages,160.95,2025-03-10,0.18,5
Aluminium Foil,Home Essentials,212.25,2025-07-19,0.13,12
Lamb Chops,Meat & Seafood,86.13,2025-02-06,0.13,11
Pita Bread,Bakery,258.8,2025-02-16,0.17,3
Bananas,Fresh Produce,263.24,2025-03-17,0.39,3
French Fries,Frozen Foods,179.46,2025-04-28,0.4,7
Pepsi Can,Beverages,76.96,2025-07-03,0.17,13
Frozen Pizza,Frozen Foods,26.78,2025-06-25,0.35,14
Prawns,Meat & Seafood,14.88,2025-04-27,0.26,6
Aluminium Foil,Home Essentials,59.52,2025-06-08,0.31,7
Cucumbers,Fresh Produce,260.58,2025-01-30,0.35,14
Red Bull,Beverages,217.22,2025-07-02,0.29,15
Prawns,Meat & Seafood,274.53,2025-07-24,0.1,2
Orange Juice,Beverages,15.13,2025-02-17,0.07,13
Beef Mince,Meat & Seafood,135.65,2025-06-26,0.38,4
Tissue Box,Home Essentials,190.38,2025-05-17,0.34,1
Lamb Chops,Meat & Seafood,98.19,2025-06-18,0.2,14
Mixed Vegetables,Frozen Foods,96.49,2025-06-29,0.04,8
Prawns,Meat & Seafood,245.19,2025-07-20,0.33,10
Red Bull,Beverages,157.71,2025-03-22,0.01,9
Chocolate Cake,Bakery,197.83,2025-01-31,0.25,1
Coca-Cola Bottle,Beverages,94.3,2025-02-13,0.31,4
Tomatoes,Fresh Produce,164.5,2025-05-09,0.17,13
Tomatoes,Fresh Produce,84.26,2025-06-26,0.15,5
Ice Cream Tub,Frozen Foods,26.34,2025-02-18,0.18,12
Croissant,Bakery,197.98,2025-04-24,0.06,10
Chicken Breast,Meat & Seafood,215.48,2025-05-07,0.01,2
Frozen Pizza,Frozen Foods,21.53,2025-05-11,0.2,12
Chocolate Cake,Bakery,130.71,2025-02-16,0.31,5
Mixed Vegetables,Frozen Foods,191.27,2025-06-03,0.02,9
Air Freshener,Home Essentials,110.14,2025-04-25,0.04,6
Chicken Nuggets,Frozen Foods,154.73,2025-02-14,0.26,1
Prawns,Meat & Seafood,293.75,2025-06-09,0.15,6
Tissue Box,Home Essentials,211.84,2025-05-12,0.03,12
Salmon Fillet,Meat & Seafood,234.41,2025-04-08,0.2,6
Chicken Breast,Meat & Seafood,205.48,2025-05-03,0.29,8
Carrots,Fresh Produce,81.66,2025-02-20,0.17,6
Frozen Pizza,Frozen Foods,120.88,2025-03-07,0.37,4
Salmon Fillet,Meat & Seafood,291.84,2025-02-02,0.07,8
Aluminium Foil,Home Essentials,24.44,2025-03-23,0.35,12
Lamb Chops,Meat & Seafood,103.83,2025-05-13,0.04,11
Pepsi Can,Beverages,62.5,2025-04-25,0.38,8
